ActualLandingTime,Airline,AircraftType,RunwayNumber,StandNumber,Date,AWNDmean,PRCPmean,TAVGmean,WDF5mean,WSF2max,WSF5max,WT01max,WT02max,WT03max,WT08max,IceRoad,WetDay,ShipmentWeightCat,NbPlanesLast10Mn,Hour,WeekDay,ParkingArea,StandRank,TaxiTime,LogTaxiTime
2019-01-18 00:05:00,CAR1,B717/2,9.0,34,2019-01-18 00:00:00,2.1633333333333336,0.12307692307692307,50.0,230.0,8.1,10.1,1.0,1.0,0.0,1.0,0.0,1.0,L,11.0,0,4,11573.3,0,6.0,1.9459101490553132
2019-01-18 00:05:00,CAR4,CRJ/9,8.0,152,2019-01-18 00:00:00,2.1633333333333336,0.12307692307692307,50.0,230.0,8.1,10.1,1.0,1.0,0.0,1.0,0.0,1.0,M,12.0,0,4,9688.3,3,19.0,2.995732273553991
2019-01-18 00:07:00,CAR1,B757/2-WL,9.0,18,2019-01-18 00:00:00,2.1633333333333336,0.12307692307692307,50.0,230.0,8.1,10.1,1.0,1.0,0.0,1.0,0.0,1.0,L,10.0,0,4,20919.9,2,7.0,2.0794415416798357
2019-01-18 00:08:00,CAR1,MD88,8.0,77,2019-01-18 00:00:00,2.1633333333333336,0.12307692307692307,50.0,230.0,8.1,10.1,1.0,1.0,0.0,1.0,0.0,1.0,S,11.0,0,4,15739.7,0,11.0,2.4849066497880004
2019-01-18 00:10:00,CAR1,B737/7-WL,8.0,144,2019-01-18 00:00:00,2.1633333333333336,0.12307692307692307,50.0,230.0,8.1,10.1,1.0,1.0,0.0,1.0,0.0,1.0,M,11.0,0,4,12955.0,3,17.000000000000004,2.890371757896165
2019-01-18 00:11:00,CAR4,CRJ/2,9.0,2,2019-01-18 00:00:00,2.1633333333333336,0.12307692307692307,50.0,230.0,8.1,10.1,1.0,1.0,0.0,1.0,0.0,1.0,L,11.0,0,4,6031.2,2,8.000000000000002,2.1972245773362196
2019-01-18 00:12:00,CAR1,B737/7-WL,8.0,147,2019-01-18 00:00:00,2.1633333333333336,0.12307692307692307,50.0,230.0,8.1,10.1,1.0,1.0,0.0,1.0,0.0,1.0,M,11.0,0,4,12955.0,3,14.0,2.70805020110221
2019-01-18 00:13:00,CAR1,B737/9-WL,9.0,4,2019-01-18 00:00:00,2.1633333333333336,0.12307692307692307,50.0,230.0,8.1,10.1,1.0,1.0,0.0,1.0,0.0,1.0,M,10.0,0,4,16223.1,1,6.0,1.9459101490553132
2019-01-18 00:15:00,CAR1,B757/3-WL,8.0,129,2019-01-18 00:00:00,2.1633333333333336,0.12307692307692307,50.0,230.0,8.1,10.1,1.0,1.0,0.0,1.0,0.0,1.0,M,8.0,0,4,24064.1,1,17.000000000000004,2.890371757896165
2019-01-18 00:16:00,CAR1,B717/2,0.0,145,2019-01-18 00:00:00,2.1633333333333336,0.12307692307692307,50.0,230.0,8.1,10.1,1.0,1.0,0.0,1.0,0.0,1.0,L,10.0,0,4,11573.3,2,13.0,2.6390573296152584
2019-01-18 00:17:00,CAR1,B777/2,9.0,3,2019-01-18 00:00:00,2.1633333333333336,0.12307692307692307,50.0,230.0,8.1,10.1,1.0,1.0,0.0,1.0,0.0,1.0,L,9.0,0,4,41799.2,2,11.0,2.4849066497880004
2019-01-18 00:17:00,CAR1,B737/9-WL,8.0,116,2019-01-18 00:00:00,2.1633333333333336,0.12307692307692307,50.0,230.0,8.1,10.1,1.0,1.0,0.0,1.0,0.0,1.0,M,10.0,0,4,16223.1,3,10.0,2.3978952727983707
2019-01-18 00:19:00,CAR1,A320/2,9.0,53,2019-01-18 00:00:00,2.1633333333333336,0.12307692307692307,50.0,230.0,8.1,10.1,1.0,1.0,0.0,1.0,0.0,1.0,M,10.0,0,4,13791.4,2,7.0,2.0794415416798357
2019-01-18 00:19:00,CAR1,MD88,0.0,108,2019-01-18 00:00:00,2.1633333333333336,0.12307692307692307,50.0,230.0,8.1,10.1,1.0,1.0,0.0,1.0,0.0,1.0,S,11.0,0,4,15739.7,0,9.0,2.302585092994046
2019-01-18 00:21:00,CAR3,CRJ/2,9.0,124,2019-01-18 00:00:00,2.1633333333333336,0.12307692307692307,50.0,230.0,8.1,10.1,1.0,1.0,0.0,1.0,0.0,1.0,S,9.0,0,4,6031.2,3,7.0,2.0794415416798357
2019-01-18 00:22:00,CAR1,B737/9-WL,0.0,138,2019-01-18 00:00:00,2.1633333333333336,0.12307692307692307,50.0,230.0,8.1,10.1,1.0,1.0,0.0,1.0,0.0,1.0,M,9.0,0,4,16223.1,3,15.0,2.772588722239781
2019-01-18 00:24:00,CAR1,B737/9-WL,0.0,40,2019-01-18 00:00:00,2.1633333333333336,0.12307692307692307,50.0,230.0,8.1,10.1,1.0,1.0,0.0,1.0,0.0,1.0,M,9.0,0,4,16223.1,0,8.000000000000002,2.1972245773362196
2019-01-18 00:27:00,CAR4,CRJ/2,8.0,149,2019-01-18 00:00:00,2.1633333333333336,0.12307692307692307,50.0,230.0,8.1,10.1,1.0,1.0,0.0,1.0,0.0,1.0,L,5.0,0,4,6031.2,2,8.000000000000002,2.1972245773362196
2019-01-18 00:27:00,CAR3,CRJ/2,9.0,151,2019-01-18 00:00:00,2.1633333333333336,0.12307692307692307,50.0,230.0,8.1,10.1,1.0,1.0,0.0,1.0,0.0,1.0,S,6.0,0,4,6031.2,2,7.0,2.0794415416798357
2019-01-18 00:28:00,CAR1,MD90/3,0.0,75,2019-01-18 00:00:00,2.1633333333333336,0.12307692307692307,50.0,230.0,8.1,10.1,1.0,1.0,0.0,1.0,0.0,1.0,L,7.0,0,4,16450.3,0,7.0,2.0794415416798357
2019-01-18 00:29:00,CAR1,MD88,9.0,115,2019-01-18 00:00:00,2.1633333333333336,0.12307692307692307,50.0,230.0,8.1,10.1,1.0,1.0,0.0,1.0,0.0,1.0,S,6.0,0,4,15739.7,0,8.000000000000002,2.1972245773362196
2019-01-18 00:29:00,CAR1,B717/2,8.0,100,2019-01-18 00:00:00,2.1633333333333336,0.12307692307692307,50.0,230.0,8.1,10.1,1.0,1.0,0.0,1.0,0.0,1.0,L,7.0,0,4,11573.3,0,13.0,2.6390573296152584
2019-01-18 00:31:00,CAR1,B717/2,0.0,134,2019-01-18 00:00:00,2.1633333333333336,0.12307692307692307,50.0,230.0,8.1,10.1,1.0,1.0,0.0,1.0,0.0,1.0,L,7.0,0,4,11573.3,3,9.0,2.302585092994046
2019-01-18 00:32:00,CAR1,B737/9-WL,9.0,10,2019-01-18 00:00:00,2.1633333333333336,0.12307692307692307,50.0,230.0,8.1,10.1,1.0,1.0,0.0,1.0,0.0,1.0,M,7.0,0,4,16223.1,2,9.0,2.302585092994046
2019-01-18 00:34:00,CAR3,CRJ/2,9.0,123,2019-01-18 00:00:00,2.1633333333333336,0.12307692307692307,50.0,230.0,8.1,10.1,1.0,1.0,0.0,1.0,0.0,1.0,S,7.0,0,4,6031.2,2,7.0,2.0794415416798357
2019-01-18 00:34:00,CAR1,B737/9-WL,8.0,89,2019-01-18 00:00:00,2.1633333333333336,0.12307692307692307,50.0,230.0,8.1,10.1,1.0,1.0,0.0,1.0,0.0,1.0,M,8.0,0,4,16223.1,2,12.0,2.5649493574615367
2019-01-18 00:37:00,CAR4,CRJ/9,9.0,137,2019-01-18 00:00:00,2.1633333333333336,0.12307692307692307,50.0,230.0,8.1,10.1,1.0,1.0,0.0,1.0,0.0,1.0,M,7.0,0,4,9688.3,3,14.0,2.70805020110221
2019-01-18 00:38:00,CAR1,B737/7-WL,8.0,30,2019-01-18 00:00:00,2.1633333333333336,0.12307692307692307,50.0,230.0,8.1,10.1,1.0,1.0,0.0,1.0,0.0,1.0,M,7.0,0,4,12955.0,1,10.0,2.3978952727983707
2019-01-18 00:39:00,CAR1,B757/2-WL,0.0,133,2019-01-18 00:00:00,2.1633333333333336,0.12307692307692307,50.0,230.0,8.1,10.1,1.0,1.0,0.0,1.0,0.0,1.0,S,6.0,0,4,20919.9,3,8.000000000000002,2.1972245773362196
2019-01-18 00:40:00,CAR1,B737/9-WL,9.0,33,2019-01-18 00:00:00,2.1633333333333336,0.12307692307692307,50.0,230.0,8.1,10.1,1.0,1.0,0.0,1.0,0.0,1.0,M,7.0,0,4,16223.1,2,7.0,2.0794415416798357
2019-01-18 00:42:00,CAR1,A321/2,9.0,83,2019-01-18 00:00:00,2.1633333333333336,0.12307692307692307,50.0,230.0,8.1,10.1,1.0,1.0,0.0,1.0,0.0,1.0,M,7.0,0,4,16337.8,2,7.0,2.0794415416798357
2019-01-18 00:42:00,CAR1,MD90/3,8.0,13,2019-01-18 00:00:00,2.1633333333333336,0.12307692307692307,50.0,230.0,8.1,10.1,1.0,1.0,0.0,1.0,0.0,1.0,L,8.0,0,4,16450.3,0,9.0,2.302585092994046
2019-01-18 00:42:00,CAR4,CRJ/2,0.0,99,2019-01-18 00:00:00,2.1633333333333336,0.12307692307692307,50.0,230.0,8.1,10.1,1.0,1.0,0.0,1.0,0.0,1.0,L,9.0,0,4,6031.2,3,12.0,2.5649493574615367
2019-01-18 00:44:00,CAR1,MD88,0.0,74,2019-01-18 00:00:00,2.1633333333333336,0.12307692307692307,50.0,230.0,8.1,10.1,1.0,1.0,0.0,1.0,0.0,1.0,S,8.0,0,4,15739.7,0,6.0,1.9459101490553132
2019-01-18 00:45:00,CAR1,B717/2,0.0,69,2019-01-18 00:00:00,2.1633333333333336,0.12307692307692307,50.0,230.0,8.1,10.1,1.0,1.0,0.0,1.0,0.0,1.0,L,10.0,0,4,11573.3,1,8.000000000000002,2.1972245773362196
2019-01-18 00:46:00,CAR1,B757/2-WL,9.0,47,2019-01-18 00:00:00,2.1633333333333336,0.12307692307692307,50.0,230.0,8.1,10.1,1.0,1.0,0.0,1.0,0.0,1.0,L,11.0,0,4,20919.9,2,7.0,2.0794415416798357
2019-01-18 00:48:00,CAR4,CRJ/2,0.0,61,2019-01-18 00:00:00,2.1633333333333336,0.12307692307692307,50.0,230.0,8.1,10.1,1.0,1.0,0.0,1.0,0.0,1.0,L,11.0,0,4,6031.2,3,10.0,2.3978952727983707
2019-01-18 00:48:00,CAR1,B757/2-WL,8.0,31,2019-01-18 00:00:00,2.1633333333333336,0.12307692307692307,50.0,230.0,8.1,10.1,1.0,1.0,0.0,1.0,0.0,1.0,L,12.0,0,4,20919.9,2,10.0,2.3978952727983707
2019-01-18 00:50:00,CAR1,B757/2-WL,8.0,51,2019-01-18 00:00:00,2.1633333333333336,0.12307692307692307,50.0,230.0,8.1,10.1,1.0,1.0,0.0,1.0,0.0,1.0,L,10.0,0,4,20919.9,1,15.0,2.772588722239781
2019-01-18 00:51:00,CAR1,B737/9-WL,9.0,55,2019-01-18 00:00:00,2.1633333333333336,0.12307692307692307,50.0,230.0,8.1,10.1,1.0,1.0,0.0,1.0,0.0,1.0,M,12.0,0,4,16223.1,1,17.000000000000004,2.890371757896165
2019-01-18 00:52:00,CAR1,MD88,0.0,85,2019-01-18 00:00:00,2.1633333333333336,0.12307692307692307,50.0,230.0,8.1,10.1,1.0,1.0,0.0,1.0,0.0,1.0,S,10.0,0,4,15739.7,0,9.0,2.302585092994046
2019-01-18 00:53:00,CAR1,A320/2,8.0,9,2019-01-18 00:00:00,2.1633333333333336,0.12307692307692307,50.0,230.0,8.1,10.1,1.0,1.0,0.0,1.0,0.0,1.0,M,11.0,0,4,13791.4,1,14.0,2.70805020110221
2019-01-18 00:55:00,CAR1,MD88,9.0,66,2019-01-18 00:00:00,2.1633333333333336,0.12307692307692307,50.0,230.0,8.1,10.1,1.0,1.0,0.0,1.0,0.0,1.0,S,9.0,0,4,15739.7,1,11.0,2.4849066497880004
2019-01-18 00:56:00,CAR1,A321/2,0.0,46,2019-01-18 00:00:00,2.1633333333333336,0.12307692307692307,50.0,230.0,8.1,10.1,1.0,1.0,0.0,1.0,0.0,1.0,M,11.0,0,4,16337.8,0,16.000000000000004,2.833213344056216
2019-01-18 00:57:00,CAR1,A320/2,9.0,64,2019-01-18 00:00:00,2.1633333333333336,0.12307692307692307,50.0,230.0,8.1,10.1,1.0,1.0,0.0,1.0,0.0,1.0,M,11.0,0,4,13791.4,0,9.0,2.302585092994046
2019-01-18 00:57:00,CAR1,A321/2,8.0,128,2019-01-18 00:00:00,2.1633333333333336,0.12307692307692307,50.0,230.0,8.1,10.1,1.0,1.0,0.0,1.0,0.0,1.0,M,12.0,0,4,16337.8,1,17.000000000000004,2.890371757896165
2019-01-18 00:59:00,CAR1,MD90/3,8.0,56,2019-01-18 00:00:00,2.1633333333333336,0.12307692307692307,50.0,230.0,8.1,10.1,1.0,1.0,0.0,1.0,0.0,1.0,L,11.0,0,4,16450.3,0,11.0,2.4849066497880004
2019-01-18 00:59:00,CAR1,MD88,9.0,101,2019-01-18 00:00:00,2.1633333333333336,0.12307692307692307,50.0,230.0,8.1,10.1,1.0,1.0,0.0,1.0,0.0,1.0,L,12.0,0,4,15739.7,0,6.0,1.9459101490553132
2019-01-18 00:59:00,CAR1,MD88,0.0,106,2019-01-18 00:00:00,2.1633333333333336,0.12307692307692307,50.0,230.0,8.1,10.1,1.0,1.0,0.0,1.0,0.0,1.0,S,13.0,0,4,15739.7,1,15.0,2.772588722239781
2019-01-18 01:00:00,CAR4,CRJ/9,0.0,150,2019-01-18 00:00:00,2.1633333333333336,0.12307692307692307,50.0,230.0,8.1,10.1,1.0,1.0,0.0,1.0,0.0,1.0,L,13.0,1,4,9688.3,2,13.0,2.6390573296152584
2019-01-18 01:00:00,CAR1,MD88,9.0,24,2019-01-18 00:00:00,2.1633333333333336,0.12307692307692307,50.0,230.0,8.1,10.1,1.0,1.0,0.0,1.0,0.0,1.0,S,14.0,1,4,15739.7,1,12.0,2.5649493574615367
2019-01-18 01:02:00,CAR1,MD88,9.0,70,2019-01-18 00:00:00,2.1633333333333336,0.12307692307692307,50.0,230.0,8.1,10.1,1.0,1.0,0.0,1.0,0.0,1.0,S,12.0,1,4,15739.7,0,8.000000000000002,2.1972245773362196
2019-01-18 01:02:00,CAR1,B717/2,0.0,90,2019-01-18 00:00:00,2.1633333333333336,0.12307692307692307,50.0,230.0,8.1,10.1,1.0,1.0,0.0,1.0,0.0,1.0,L,13.0,1,4,11573.3,1,13.0,2.6390573296152584
2019-01-18 01:02:00,CAR1,B757/2-WL,8.0,26,2019-01-18 00:00:00,2.1633333333333336,0.12307692307692307,50.0,230.0,8.1,10.1,1.0,1.0,0.0,1.0,0.0,1.0,S,14.0,1,4,20919.9,0,12.0,2.5649493574615367
2019-01-18 01:03:00,CAR1,MD88,9.0,80,2019-01-18 00:00:00,2.1633333333333336,0.12307692307692307,50.0,230.0,8.1,10.1,1.0,1.0,0.0,1.0,0.0,1.0,L,14.0,1,4,15739.7,0,7.0,2.0794415416798357
2019-01-18 01:06:00,CAR1,B757/3-WL,9.0,48,2019-01-18 00:00:00,2.1633333333333336,0.12307692307692307,50.0,230.0,8.1,10.1,1.0,1.0,0.0,1.0,0.0,1.0,M,11.0,1,4,24064.1,1,8.000000000000002,2.1972245773362196
2019-01-18 01:07:00,CAR4,CRJ/9,8.0,94,2019-01-18 00:00:00,2.1633333333333336,0.12307692307692307,50.0,230.0,8.1,10.1,1.0,1.0,0.0,1.0,0.0,1.0,M,10.0,1,4,9688.3,1,14.0,2.70805020110221
2019-01-18 01:08:00,CAR1,B737/9-WL,9.0,91,2019-01-18 00:00:00,2.1633333333333336,0.12307692307692307,50.0,230.0,8.1,10.1,1.0,1.0,0.0,1.0,0.0,1.0,M,11.0,1,4,16223.1,1,15.0,2.772588722239781
2019-01-18 01:08:00,CAR1,B737/9-WL,0.0,139,2019-01-18 00:00:00,2.1633333333333336,0.12307692307692307,50.0,230.0,8.1,10.1,1.0,1.0,0.0,1.0,0.0,1.0,M,12.0,1,4,16223.1,2,8.000000000000002,2.1972245773362196
2019-01-18 01:09:00,CAR3,CRJ/7,8.0,103,2019-01-18 00:00:00,2.1633333333333336,0.12307692307692307,50.0,230.0,8.1,10.1,1.0,1.0,0.0,1.0,0.0,1.0,S,10.0,1,4,8127.5,3,13.0,2.6390573296152584
2019-01-18 01:11:00,CAR3,CRJ/2,0.0,42,2019-01-18 00:00:00,2.1633333333333336,0.12307692307692307,50.0,230.0,8.1,10.1,1.0,1.0,0.0,1.0,0.0,1.0,S,9.0,1,4,6031.2,1,14.0,2.70805020110221
2019-01-18 01:12:00,CAR1,MD88,9.0,68,2019-01-18 00:00:00,2.1633333333333336,0.12307692307692307,50.0,230.0,8.1,10.1,1.0,1.0,0.0,1.0,0.0,1.0,S,8.0,1,4,15739.7,0,10.0,2.3978952727983707
2019-01-18 01:12:00,CAR1,MD88,0.0,126,2019-01-18 00:00:00,2.1633333333333336,0.12307692307692307,50.0,230.0,8.1,10.1,1.0,1.0,0.0,1.0,0.0,1.0,L,9.0,1,4,15739.7,3,13.0,2.6390573296152584
2019-01-18 01:13:00,CAR1,MD88,8.0,127,2019-01-18 00:00:00,2.1633333333333336,0.12307692307692307,50.0,230.0,8.1,10.1,1.0,1.0,0.0,1.0,0.0,1.0,S,9.0,1,4,15739.7,3,13.0,2.6390573296152584
2019-01-18 01:16:00,CAR3,CRJ/2,8.0,21,2019-01-18 00:00:00,2.1633333333333336,0.12307692307692307,50.0,230.0,8.1,10.1,1.0,1.0,0.0,1.0,0.0,1.0,S,10.0,1,4,6031.2,2,15.0,2.772588722239781
2019-01-18 01:16:00,CAR1,A321/2,9.0,117,2019-01-18 00:00:00,2.1633333333333336,0.12307692307692307,50.0,230.0,8.1,10.1,1.0,1.0,0.0,1.0,0.0,1.0,M,11.0,1,4,16337.8,1,6.0,1.9459101490553132
2019-01-18 01:17:00,CAR1,MD88,0.0,65,2019-01-18 00:00:00,2.1633333333333336,0.12307692307692307,50.0,230.0,8.1,10.1,1.0,1.0,0.0,1.0,0.0,1.0,S,11.0,1,4,15739.7,0,7.0,2.0794415416798357
2019-01-18 01:18:00,CAR1,B737/9-WL,8.0,36,2019-01-18 00:00:00,2.1633333333333336,0.12307692307692307,50.0,230.0,8.1,10.1,1.0,1.0,0.0,1.0,0.0,1.0,M,10.0,1,4,16223.1,3,15.0,2.772588722239781
2019-01-18 01:18:00,CAR1,A321/2,9.0,11,2019-01-18 00:00:00,2.1633333333333336,0.12307692307692307,50.0,230.0,8.1,10.1,1.0,1.0,0.0,1.0,0.0,1.0,M,11.0,1,4,16337.8,1,13.0,2.6390573296152584
2019-01-18 01:19:00,CAR1,MD88,9.0,93,2019-01-18 00:00:00,2.1633333333333336,0.12307692307692307,50.0,230.0,8.1,10.1,1.0,1.0,0.0,1.0,0.0,1.0,S,11.0,1,4,15739.7,0,11.0,2.4849066497880004
2019-01-18 01:19:00,CAR1,MD88,0.0,153,2019-01-18 00:00:00,2.1633333333333336,0.12307692307692307,50.0,230.0,8.1,10.1,1.0,1.0,0.0,1.0,0.0,1.0,L,12.0,1,4,15739.7,3,10.0,2.3978952727983707
2019-01-18 01:20:00,CAR1,MD90/3,8.0,60,2019-01-18 00:00:00,2.1633333333333336,0.12307692307692307,50.0,230.0,8.1,10.1,1.0,1.0,0.0,1.0,0.0,1.0,L,13.0,1,4,16450.3,0,13.0,2.6390573296152584
2019-01-18 01:20:00,CAR1,MD88,0.0,95,2019-01-18 00:00:00,2.1633333333333336,0.12307692307692307,50.0,230.0,8.1,10.1,1.0,1.0,0.0,1.0,0.0,1.0,S,14.0,1,4,15739.7,2,15.0,2.772588722239781
2019-01-18 01:20:00,CAR1,B737/9-WL,9.0,81,2019-01-18 00:00:00,2.1633333333333336,0.12307692307692307,50.0,230.0,8.1,10.1,1.0,1.0,0.0,1.0,0.0,1.0,M,15.0,1,4,16223.1,0,14.0,2.70805020110221
2019-01-18 01:21:00,CAR1,A320/2,0.0,8,2019-01-18 00:00:00,2.1633333333333336,0.12307692307692307,50.0,230.0,8.1,10.1,1.0,1.0,0.0,1.0,0.0,1.0,M,14.0,1,4,13791.4,1,11.0,2.4849066497880004
2019-01-18 01:22:00,CAR1,B737/9-WL,9.0,38,2019-01-18 00:00:00,2.1633333333333336,0.12307692307692307,50.0,230.0,8.1,10.1,1.0,1.0,0.0,1.0,0.0,1.0,M,13.0,1,4,16223.1,0,12.0,2.5649493574615367
2019-01-18 01:24:00,CAR1,B757/3-WL,9.0,50,2019-01-18 00:00:00,2.1633333333333336,0.12307692307692307,50.0,230.0,8.1,10.1,1.0,1.0,0.0,1.0,0.0,1.0,M,13.0,1,4,24064.1,1,12.0,2.5649493574615367
2019-01-18 01:26:00,CAR1,MD88,9.0,111,2019-01-18 00:00:00,2.1633333333333336,0.12307692307692307,50.0,230.0,8.1,10.1,1.0,1.0,0.0,1.0,0.0,1.0,L,11.0,1,4,15739.7,0,12.0,2.5649493574615367
2019-01-18 01:26:00,CAR1,B737/9-WL,8.0,58,2019-01-18 00:00:00,2.1633333333333336,0.12307692307692307,50.0,230.0,8.1,10.1,1.0,1.0,0.0,1.0,0.0,1.0,M,12.0,1,4,16223.1,2,14.0,2.70805020110221
2019-01-18 01:27:00,CAR3,CRJ/2,0.0,5,2019-01-18 00:00:00,2.1633333333333336,0.12307692307692307,50.0,230.0,8.1,10.1,1.0,1.0,0.0,1.0,0.0,1.0,L,12.0,1,4,6031.2,1,12.0,2.5649493574615367
2019-01-18 01:27:00,CAR1,MD88,9.0,39,2019-01-18 00:00:00,2.1633333333333336,0.12307692307692307,50.0,230.0,8.1,10.1,1.0,1.0,0.0,1.0,0.0,1.0,S,13.0,1,4,15739.7,0,9.0,2.302585092994046
2019-01-18 01:28:00,CAR4,CRJ/9,9.0,122,2019-01-18 00:00:00,2.1633333333333336,0.12307692307692307,50.0,230.0,8.1,10.1,1.0,1.0,0.0,1.0,0.0,1.0,L,12.0,1,4,9688.3,3,11.0,2.4849066497880004
2019-01-18 01:28:00,CAR1,MD90/3,8.0,98,2019-01-18 00:00:00,2.1633333333333336,0.12307692307692307,50.0,230.0,8.1,10.1,1.0,1.0,0.0,1.0,0.0,1.0,L,13.0,1,4,16450.3,0,13.0,2.6390573296152584
2019-01-18 01:28:00,CAR1,B767/4,0.0,29,2019-01-18 00:00:00,2.1633333333333336,0.12307692307692307,50.0,230.0,8.1,10.1,1.0,1.0,0.0,1.0,0.0,1.0,S,14.0,1,4,34293.8,3,13.0,2.6390573296152584
2019-01-18 01:28:00,CAR1,B767/4,0.0,29,2019-01-18 00:00:00,2.1633333333333336,0.12307692307692307,50.0,230.0,8.1,10.1,1.0,1.0,0.0,1.0,0.0,1.0,S,14.0,1,4,34293.8,3,13.0,2.6390573296152584
2019-01-18 01:29:00,CAR1,B737/9-WL,8.0,59,2019-01-18 00:00:00,2.1633333333333336,0.12307692307692307,50.0,230.0,8.1,10.1,1.0,1.0,0.0,1.0,0.0,1.0,M,13.0,1,4,16223.1,1,13.0,2.6390573296152584
2019-01-18 01:30:00,CAR1,MD90/3,9.0,62,2019-01-18 00:00:00,2.1633333333333336,0.12307692307692307,50.0,230.0,8.1,10.1,1.0,1.0,0.0,1.0,0.0,1.0,L,11.0,1,4,16450.3,0,7.0,2.0794415416798357
2019-01-18 01:31:00,CAR3,CRJ/2,8.0,2,2019-01-18 00:00:00,2.1633333333333336,0.12307692307692307,50.0,230.0,8.1,10.1,1.0,1.0,0.0,1.0,0.0,1.0,S,11.0,1,4,6031.2,2,10.0,2.3978952727983707
2019-01-18 01:32:00,CAR1,A321/2,0.0,27,2019-01-18 00:00:00,2.1633333333333336,0.12307692307692307,50.0,230.0,8.1,10.1,1.0,1.0,0.0,1.0,0.0,1.0,M,11.0,1,4,16337.8,1,13.0,2.6390573296152584
2019-01-18 01:32:00,CAR1,B737/9-WL,8.0,7,2019-01-18 00:00:00,2.1633333333333336,0.12307692307692307,50.0,230.0,8.1,10.1,1.0,1.0,0.0,1.0,0.0,1.0,M,12.0,1,4,16223.1,1,13.0,2.6390573296152584
2019-01-18 01:36:00,CAR1,MD88,8.0,37,2019-01-18 00:00:00,2.1633333333333336,0.12307692307692307,50.0,230.0,8.1,10.1,1.0,1.0,0.0,1.0,0.0,1.0,S,10.0,1,4,15739.7,0,14.0,2.70805020110221
2019-01-18 01:36:00,CAR1,MD88,0.0,45,2019-01-18 00:00:00,2.1633333333333336,0.12307692307692307,50.0,230.0,8.1,10.1,1.0,1.0,0.0,1.0,0.0,1.0,S,11.0,1,4,15739.7,0,11.0,2.4849066497880004
2019-01-18 01:37:00,CAR1,MD88,9.0,54,2019-01-18 00:00:00,2.1633333333333336,0.12307692307692307,50.0,230.0,8.1,10.1,1.0,1.0,0.0,1.0,0.0,1.0,S,10.0,1,4,15739.7,0,6.0,1.9459101490553132
2019-01-18 01:37:00,CAR4,CRJ/2,8.0,67,2019-01-18 00:00:00,2.1633333333333336,0.12307692307692307,50.0,230.0,8.1,10.1,1.0,1.0,0.0,1.0,0.0,1.0,L,11.0,1,4,6031.2,2,13.0,2.6390573296152584
2019-01-18 01:38:00,CAR3,CRJ/2,8.0,25,2019-01-18 00:00:00,2.1633333333333336,0.12307692307692307,50.0,230.0,8.1,10.1,1.0,1.0,0.0,1.0,0.0,1.0,S,9.0,1,4,6031.2,3,13.0,2.6390573296152584
2019-01-18 01:38:00,CAR1,MD88,0.0,92,2019-01-18 00:00:00,2.1633333333333336,0.12307692307692307,50.0,230.0,8.1,10.1,1.0,1.0,0.0,1.0,0.0,1.0,S,10.0,1,4,15739.7,0,8.000000000000002,2.1972245773362196
2019-01-18 01:40:00,CAR1,MD90/3,0.0,136,2019-01-18 00:00:00,2.1633333333333336,0.12307692307692307,50.0,230.0,8.1,10.1,1.0,1.0,0.0,1.0,0.0,1.0,L,9.0,1,4,16450.3,0,8.000000000000002,2.1972245773362196
2019-01-18 01:40:00,CAR1,B757/2-WL,8.0,53,2019-01-18 00:00:00,2.1633333333333336,0.12307692307692307,50.0,230.0,8.1,10.1,1.0,1.0,0.0,1.0,0.0,1.0,S,10.0,1,4,20919.9,2,11.0,2.4849066497880004
2019-01-18 01:41:00,CAR4,CRJ/9,8.0,88,2019-01-18 00:00:00,2.1633333333333336,0.12307692307692307,50.0,230.0,8.1,10.1,1.0,1.0,0.0,1.0,0.0,1.0,M,10.0,1,4,9688.3,2,13.0,2.6390573296152584
2019-01-18 01:42:00,CAR1,B717/2,9.0,40,2019-01-18 00:00:00,2.1633333333333336,0.12307692307692307,50.0,230.0,8.1,10.1,1.0,1.0,0.0,1.0,0.0,1.0,L,9.0,1,4,11573.3,0,5.0,1.791759469228055
2019-01-18 01:42:00,CAR4,CRJ/9,0.0,82,2019-01-18 00:00:00,2.1633333333333336,0.12307692307692307,50.0,230.0,8.1,10.1,1.0,1.0,0.0,1.0,0.0,1.0,L,10.0,1,4,9688.3,2,9.0,2.302585092994046
2019-01-18 01:43:00,CAR4,CRJ/2,9.0,145,2019-01-18 00:00:00,2.1633333333333336,0.12307692307692307,50.0,230.0,8.1,10.1,1.0,1.0,0.0,1.0,0.0,1.0,L,11.0,1,4,6031.2,2,10.0,2.3978952727983707
2019-01-18 01:43:00,CAR3,CRJ/2,8.0,52,2019-01-18 00:00:00,2.1633333333333336,0.12307692307692307,50.0,230.0,8.1,10.1,1.0,1.0,0.0,1.0,0.0,1.0,S,12.0,1,4,6031.2,2,12.0,2.5649493574615367
2019-01-18 01:43:00,CAR1,A320/2,8.0,15,2019-01-18 00:00:00,2.1633333333333336,0.12307692307692307,50.0,230.0,8.1,10.1,1.0,1.0,0.0,1.0,0.0,1.0,M,13.0,1,4,13791.4,1,12.0,2.5649493574615367
2019-01-18 01:45:00,CAR1,B717/2,9.0,63,2019-01-18 00:00:00,2.1633333333333336,0.12307692307692307,50.0,230.0,8.1,10.1,1.0,1.0,0.0,1.0,0.0,1.0,L,14.0,1,4,11573.3,1,6.0,1.9459101490553132
